cluster_names	Z7542	Z7546	Z7547	Z7574
S11_433	1	1	1	1
Z7574_1810	1	1	1	1
Z7542_2003	1	1	1	1
Z7547_799	1	1	1	0
Z7546_755	1	1	1	0
Z7542_1017	1	1	1	1
Z7542_1536	1	1	1	1
Z7542_1486	1	1	1	1
S11_131	0	0	0	0
Z7542_1325	1	1	1	1
Z7542_1591	1	1	1	1
Z7547_264	1	1	1	1
Z7574_84	1	1	1	1
Z7547_2018	1	1	1	0
Z7574_115	1	1	1	1
Z7542_1849	1	1	1	1
Z7547_22	1	1	1	1
Z7546_1532	1	1	1	1
Z7574_205	1	1	1	1
Z7546_1276	1	1	1	1
S11_1365	0	0	0	0
Z7547_1002	1	1	1	1
Z7546_1222	1	1	1	1
Z7546_339	1	1	1	1
Z7542_1212	1	1	1	1
Z7574_1160	1	1	1	1
Z7546_833	1	1	1	0
Z7547_1974	1	1	1	0
Z7547_1127	1	1	1	1
Z7546_459	1	1	1	1
Z7546_1890	1	1	1	1
Z7574_1534	1	1	1	1
MX1_559	1	1	1	1
Z7546_79	1	1	1	1
Z7542_2182	1	1	1	0
Z7547_36	1	1	1	1
Z7547_675	1	1	1	1
Z7542_180	1	1	1	1
Z7542_1412	1	1	1	1
Z7546_436	1	1	1	1
Z7574_532	1	1	1	1
Z7546_2000	1	1	1	1
Z7546_2072	1	1	1	1
Z7574_488	1	1	1	1
Z7542_387	1	1	1	1
Z7574_1217	0	0	0	1
MX1_1356	1	1	1	1
Z7574_724	0	0	0	1
Z7574_343	1	1	1	1
Z7547_292	1	1	1	1
Z7542_1397	1	1	1	1
Z7574_911	1	1	1	1
MX1_645	1	1	1	1
Z7547_1245	1	1	1	1
Z7542_106	1	1	1	0
Z7546_1077	1	1	1	1
Z7542_1587	1	1	1	1
Z7546_274	1	1	1	1
Z7542_648	1	1	1	1
Z7546_316	1	1	1	1
RH4_673	0	0	0	0
Z7547_115	1	1	1	1
Z7574_1037	0	0	0	1
B748_1499	1	1	1	1
BBH18_758	0	0	0	0
Z7542_1461	1	1	1	1
Z7547_1015	1	1	1	1
BBH18_744	0	0	0	0
Z7546_1614	1	1	1	1
Z7547_1809	1	1	1	1
Z7542_1331	1	1	1	1
Z7574_2007	1	1	1	1
Z7547_243	1	1	1	1
Z7547_2145	1	1	1	1
Z7574_2203	1	1	1	1
Z7546_216	1	1	1	1
Z7547_1279	1	1	1	1
Z7542_1554	1	1	1	1
Z7574_2040	1	1	1	1
Z7574_1388	0	0	0	1
Z7542_1056	1	1	1	1
Z7547_516	1	1	1	0
Z7574_855	1	1	1	1
Z7574_635	0	0	0	1
Z7546_1072	1	1	1	1
B748_703	1	1	1	1
S11_898	1	1	1	1
Z7546_962	1	1	1	1
B749_536	1	1	1	1
Z7574_1813	0	0	0	1
Z7546_916	1	1	1	1
Z7547_1102	1	1	1	1
Z7542_1563	1	1	1	1
Z7546_572	1	1	1	1
Z7574_2112	0	0	0	1
Z7546_672	1	1	1	1
Z7574_95	1	1	1	1
Z7547_1978	1	1	1	1
Z7542_380	1	1	1	1
MX1_1131	1	1	1	1
Z7574_323	1	1	1	1
Z7574_296	1	1	1	1
Z7542_1616	1	1	1	1
BBH18_1014	0	0	0	0
B748_9	0	0	0	0
Z7574_1223	1	1	1	1
Z7574_1930	1	1	1	1
Z7542_1053	1	1	1	1
Z7542_2088	1	1	1	1
Z7542_688	1	1	1	1
Z7547_1795	1	1	1	1
B749_1567	1	1	1	1
MX1_992	1	1	1	1
Z7542_2205	1	1	1	1
Z7574_884	1	1	1	1
MX1_32	0	0	0	1
Z7547_5	1	1	1	1
Z7574_2135	0	0	0	1
Z7546_487	1	1	1	0
Z7546_1584	1	1	1	1
MX1_733	0	0	0	0
Z7547_707	1	1	1	1
RH4_1517	1	1	1	1
Z7574_2180	0	0	0	1
Z7546_1281	1	1	1	0
MX1_1858	0	0	0	0
Z7547_484	1	1	1	0
Z7574_2110	0	0	0	1
Z7542_914	1	1	1	0
Z7574_1395	0	0	0	1
Z7547_524	1	1	1	1
Z7546_516	1	1	1	1
BBH18_1654	0	0	0	0
Z7546_1888	1	1	1	1
Z7546_333	1	1	1	1
Z7542_958	1	1	1	0
Z7574_1264	1	0	1	1
Z7542_1326	1	1	1	1
B749_459	0	0	0	0
Z7574_631	0	0	0	1
S11_1234	1	1	1	1
Z7546_1483	1	1	1	1
B749_1498	0	0	0	0
Z7574_2282	1	1	1	1
Z7546_142	1	1	1	1
Z7546_1310	1	1	1	1
Z7547_2000	1	1	1	1
Z7542_1352	1	1	1	0
Z7546_1592	1	1	1	1
Z7574_1344	1	1	1	1
Z7542_1150	1	1	1	1
Z7547_1061	1	1	1	0
Z7542_1705	1	1	1	1
Z7547_1332	1	1	1	1
Z7546_2033	1	1	1	1
Z7542_1938	1	1	1	1
Z7547_190	1	1	1	1
Z7574_1270	1	1	1	1
Z7547_1621	1	1	1	0
Z7542_242	1	1	1	1
Z7547_1507	1	1	1	1
Z7547_477	1	1	1	0
Z7574_1174	1	1	1	1
Z7547_1237	1	1	1	1
Z7574_887	1	1	1	1
Z7574_719	0	0	0	1
S11_995	0	0	0	0
Z7542_1	1	1	1	1
RH4_462	0	0	0	0
Z7546_312	1	1	1	1
Z7574_660	1	1	1	1
Z7574_642	0	0	0	1
Z7542_785	1	1	1	1
Z7542_1335	1	1	1	1
Z7547_2098	1	1	1	1
Z7574_1521	1	1	1	1
Z7546_1731	1	1	1	1
Z7542_1494	1	1	1	1
Z7547_650	1	1	1	1
Z7547_1327	1	1	1	1
Z7542_191	1	1	1	1
Z7547_168	1	1	1	0
MX1_1275	1	1	1	1
Z7574_839	0	0	0	1
Z7546_1396	1	1	1	1
Z7542_427	1	1	1	1
Z7574_961	0	0	0	1
Z7547_1033	1	1	1	1
Z7547_1601	1	1	1	1
MX1_1896	1	1	1	1
Z7547_1956	1	1	1	1
B749_1325	1	1	1	1
Z7542_1707	1	1	1	1
B748_1547	0	0	0	0
B749_1282	1	1	1	1
Z7542_810	1	0	1	1
Z7546_2036	1	1	1	1
Z7574_1532	1	1	1	1
Z7542_1619	1	1	1	1
Z7574_965	1	1	1	1
S11_1920	1	1	1	1
B749_1064	1	1	1	1
Z7542_932	1	1	1	1
Z7542_1720	1	1	1	0
Z7542_1483	1	0	1	1
Z7574_952	1	1	1	1
Z7547_1604	1	1	1	1
Z7574_1581	1	1	1	1
Z7546_10	1	1	1	0
MX1_405	1	1	1	1
Z7546_1784	1	1	1	1
Z7542_2172	1	1	1	1
BBH18_743	0	0	0	0
Z7574_1559	1	1	1	1
Z7574_46	1	1	1	1
Z7542_584	1	1	1	1
Z7574_2285	1	1	1	1
Z7547_1879	1	1	1	1
Z7547_1549	1	1	1	1
Z7574_846	0	0	0	1
Z7574_2121	1	1	1	1
Z7546_456	1	1	1	1
Z7542_1773	1	1	1	1
Z7547_1748	1	1	1	1
Z7547_571	1	1	1	1
Z7574_1275	1	1	1	1
Z7574_1345	1	1	1	1
Z7547_2141	1	1	1	1
Z7546_63	1	1	1	0
Z7574_1400	0	0	0	1
B749_221	1	1	1	1
Z7547_482	1	1	1	0
Z7574_1624	1	1	1	1
Z7574_1261	1	1	1	1
B748_704	1	1	1	1
Z7546_1329	1	1	1	1
Z7542_1832	1	0	1	1
Z7547_479	1	1	1	0
Z7574_1948	0	0	0	1
Z7547_1035	1	1	1	1
Z7547_1294	1	1	1	0
S11_578	1	1	1	1
Z7546_829	1	1	1	1
Z7546_1442	1	1	1	1
B748_1540	0	0	0	0
Z7546_282	1	1	1	1
MX1_720	0	0	0	1
Z7542_1396	1	1	1	1
Z7574_729	0	0	0	1
Z7542_2014	1	1	1	0
RH4_1515	1	1	1	1
Z7574_96	1	1	1	1
Z7547_1103	1	1	1	1
Z7547_297	1	1	1	1
Z7574_1248	1	1	1	1
Z7547_510	1	1	1	1
S11_932	1	1	1	1
B748_8	0	0	0	0
Z7546_319	1	1	1	1
S11_1513	1	1	1	1
Z7547_118	1	1	1	1
Z7547_2123	1	1	1	1
Z7547_860	1	1	1	0
MX1_673	1	1	1	1
Z7546_763	1	1	1	0
Z7546_440	1	1	1	1
Z7574_265	1	1	1	1
MX1_1889	1	1	1	1
BBH18_1655	0	0	0	0
Z7546_1149	1	1	1	1
Z7546_992	1	1	1	1
MX1_1535	0	0	0	0
S11_877	1	1	1	1
Z7542_418	1	1	1	1
Z7547_244	1	1	1	1
Z7574_442	1	1	1	1
Z7546_1566	1	1	1	1
B749_1352	1	0	1	1
Z7546_1734	1	1	1	1
Z7546_74	1	1	1	1
Z7546_229	1	1	1	1
Z7542_1546	1	1	1	1
Z7574_508	1	1	1	1
Z7542_2176	1	1	1	1
Z7547_1739	1	1	1	1
Z7574_1237	1	1	1	1
Z7547_1886	1	1	1	1
Z7547_713	1	1	1	1
Z7574_261	1	1	1	1
Z7542_197	1	1	1	0
Z7542_1633	1	1	1	1
Z7542_591	1	1	1	0
Z7574_2174	1	1	1	1
B749_1659	1	1	1	1
Z7542_1327	1	1	1	1
Z7547_1648	1	1	1	1
Z7574_1874	1	1	1	1
Z7546_1909	1	1	1	1
Z7574_845	0	0	0	1
Z7546_315	1	1	1	1
Z7574_697	1	1	1	1
Z7574_327	1	1	1	1
Z7547_1107	1	1	1	1
Z7542_2005	1	1	1	1
Z7574_1095	1	1	1	1
Z7542_1704	1	1	1	1
Z7542_2175	1	1	1	1
Z7574_707	0	0	0	1
Z7546_1343	1	1	1	1
Z7542_1310	1	1	1	1
Z7547_1070	1	1	1	1
Z7542_756	1	1	1	1
Z7546_357	1	1	1	1
Z7542_1167	1	1	1	1
Z7546_2083	1	1	1	1
Z7547_2241	1	1	1	1
Z7574_2252	0	0	0	1
Z7574_1383	0	0	0	1
Z7546_767	1	1	1	0
Z7574_1378	0	0	0	1
Z7547_212	1	1	1	1
Z7546_337	1	1	1	1
Z7574_215	1	1	1	1
Z7547_1176	1	1	1	1
Z7547_1304	1	1	1	0
Z7574_1689	1	1	1	1
Z7574_836	1	1	1	1
Z7574_1413	1	1	1	1
Z7542_1394	1	1	1	1
B750_219	0	0	0	0
Z7547_1426	1	1	1	1
Z7547_1159	1	1	1	1
Z7574_1934	1	1	1	1
Z7546_1793	1	1	1	0
Z7574_919	0	0	0	1
Z7546_334	1	1	1	1
Z7547_224	1	1	1	1
Z7574_1374	0	0	0	1
Z7542_1308	1	1	1	1
Z7547_1477	1	1	1	1
Z7546_1266	1	1	1	1
Z7542_2214	1	1	1	1
Z7546_1282	1	1	1	1
Z7547_729	1	1	1	1
Z7547_1113	1	1	1	1
Z7574_1213	0	0	0	1
Z7574_888	1	1	1	1
Z7547_4	1	1	1	1
B748_1912	0	0	0	0
Z7546_853	1	1	1	1
Z7542_1686	1	1	1	1
Z7547_1492	1	1	1	0
Z7547_1999	1	1	1	1
Z7574_1394	0	0	0	1
Z7546_766	1	1	1	0
Z7546_1818	1	1	1	1
Z7542_851	1	1	1	1
Z7542_1650	1	1	1	1
Z7546_629	1	1	1	1
Z7542_99	1	1	1	1
S11_1600	1	1	1	1
Z7547_169	1	1	1	0
Z7574_743	0	0	0	1
Z7574_1386	0	0	0	1
Z7547_1161	1	1	1	1
MX1_1777	1	1	1	1
Z7546_843	1	1	1	1
S11_294	1	1	1	1
Z7574_889	1	1	1	1
Z7542_1534	1	1	1	1
Z7542_961	1	1	1	1
Z7542_1950	1	1	1	1
Z7542_627	1	1	1	0
MX1_244	1	1	1	1
Z7574_1951	1	0	1	1
Z7574_1733	1	1	1	1
Z7574_731	0	0	0	1
Z7542_1848	1	1	1	1
Z7547_1282	1	1	1	1
Z7546_588	1	1	1	1
Z7546_1233	1	1	1	0
Z7574_128	1	1	1	1
Z7546_1026	1	1	1	1
Z7547_1295	1	1	1	0
B748_496	1	1	1	1
S11_682	1	1	1	1
Z7546_85	1	1	1	0
Z7546_1776	1	1	1	1
Z7546_1901	1	1	1	0
Z7542_163	1	1	1	1
Z7574_1954	1	0	1	1
Z7542_2196	1	1	1	1
Z7542_2150	1	1	1	1
Z7574_443	1	1	1	1
Z7542_1110	1	1	1	1
Z7574_1087	1	1	1	1
Z7547_1948	1	1	1	1
Z7574_1139	1	1	1	1
Z7574_375	1	1	1	1
Z7547_529	1	1	1	1
Z7546_969	1	1	1	0
Z7547_626	1	1	1	1
Z7542_1129	1	1	1	0
Z7542_936	1	1	1	1
Z7542_1703	1	1	1	1
Z7542_780	1	1	1	1
MX1_462	0	0	0	0
Z7574_1958	0	0	0	1
Z7542_1114	1	1	1	1
Z7546_636	1	1	1	1
Z7547_443	1	1	1	1
Z7547_918	1	1	1	1
B749_1573	1	1	1	1
Z7574_2189	1	1	1	1
Z7546_2099	1	1	1	1
Z7546_1367	1	1	1	1
Z7574_675	1	1	1	1
Z7547_1073	1	1	1	1
Z7546_1821	1	1	1	0
Z7542_98	1	1	1	1
Z7542_1148	1	1	1	0
Z7542_1694	1	1	1	1
Z7546_64	1	1	1	0
Z7547_1463	1	1	1	1
Z7574_2278	1	1	1	1
Z7542_328	1	1	0	1
Z7547_811	1	1	1	1
Z7547_209	1	1	1	1
Z7542_1081	1	1	1	1
Z7547_783	1	1	1	1
B750_1187	1	1	1	1
Z7574_2303	0	0	0	1
Z7574_1366	0	0	0	1
Z7542_2211	1	1	1	1
Z7547_1401	1	1	1	1
Z7546_8	1	1	1	0
Z7574_685	0	0	0	1
Z7542_1484	1	1	1	1
Z7547_1478	1	1	1	1
Z7542_1345	1	1	1	1
Z7574_814	1	1	1	1
Z7546_1517	1	1	1	1
Z7574_1854	0	0	0	1
Z7574_160	1	1	1	1
Z7542_1026	1	1	1	1
Z7547_19	1	1	1	1
Z7542_873	1	1	1	0
Z7546_2174	1	1	1	1
Z7574_1667	1	1	1	1
Z7546_1039	1	1	1	1
B748_1652	1	1	1	1
Z7546_1197	1	1	1	1
Z7574_1732	1	1	1	1
S11_1292	1	1	1	1
Z7546_1973	1	1	1	1
MX1_1036	1	1	1	1
Z7546_524	1	1	1	1
Z7574_1405	0	0	0	1
Z7542_1386	1	1	1	0
B748_1674	0	0	0	1
Z7542_798	1	1	1	1
MX1_227	1	1	1	1
Z7546_879	1	1	1	1
Z7547_173	1	1	1	1
Z7547_66	1	1	1	1
Z7547_898	1	1	1	0
Z7542_1271	1	1	1	1
Z7547_750	1	1	1	1
Z7547_420	1	1	1	1
Z7574_2242	1	1	1	1
Z7574_1115	0	0	0	1
Z7547_542	1	1	1	1
Z7546_1451	1	1	1	1
Z7574_1883	1	1	1	1
Z7574_794	1	1	1	1
Z7542_953	1	1	1	1
Z7574_837	1	1	1	1
Z7546_587	1	1	1	0
Z7547_526	1	1	1	1
Z7546_1611	1	1	1	1
Z7546_838	1	1	1	1
Z7574_24	1	1	1	1
Z7546_1172	1	1	1	1
Z7546_1339	1	1	1	1
Z7546_341	1	1	1	1
Z7542_1670	1	1	1	1
Z7547_1001	1	1	1	1
Z7547_1329	1	1	1	1
Z7547_1325	1	1	1	1
Z7574_691	1	0	1	1
Z7574_1530	1	1	1	1
Z7542_742	1	1	1	0
B749_2070	1	1	1	1
Z7542_1612	1	1	1	1
Z7542_1014	1	1	1	1
Z7546_580	1	1	1	1
Z7546_823	1	1	1	1
Z7574_1291	1	1	1	1
Z7546_1921	1	1	1	1
Z7546_1098	1	1	1	1
Z7542_1734	1	1	1	0
Z7546_1155	1	1	1	1
Z7546_445	1	1	1	1
Z7546_338	1	1	1	1
Z7542_866	1	1	1	0
Z7546_77	1	1	1	1
Z7542_473	1	1	1	1
Z7546_1004	1	1	1	1
MX1_1930	1	1	1	1
Z7546_2052	1	1	1	1
Z7574_1254	1	1	1	1
Z7546_2073	1	1	1	1
Z7574_2117	1	1	1	1
Z7574_262	1	1	1	1
Z7547_635	1	1	1	1
Z7547_1074	1	1	1	1
Z7574_1649	1	1	1	1
Z7574_2251	0	0	0	1
Z7574_1215	0	0	0	1
Z7574_769	1	1	1	1
Z7547_573	1	1	1	1
Z7546_2012	1	1	1	1
Z7574_2279	1	1	1	1
Z7547_1787	1	1	1	1
Z7574_1368	0	0	0	1
Z7542_2004	1	1	1	1
Z7547_1339	1	1	1	1
Z7542_1485	1	1	1	1
Z7547_10	1	1	1	1
Z7542_922	1	1	1	1
S11_906	1	1	1	1
B748_706	0	0	0	0
Z7574_316	1	1	1	1
Z7547_581	1	1	1	1
Z7542_156	1	1	1	1
Z7542_1458	1	1	1	1
Z7542_2145	1	1	1	0
Z7547_302	1	1	1	1
Z7547_409	1	1	1	1
Z7547_655	1	1	1	1
Z7542_649	1	1	1	1
Z7542_2212	1	1	1	1
Z7546_1268	1	1	1	1
Z7546_1336	1	1	1	1
Z7542_1622	1	1	1	1
Z7542_1332	1	1	1	1
Z7574_247	0	0	0	1
Z7574_2193	1	1	1	1
Z7546_692	1	1	1	1
Z7542_650	1	0	1	1
Z7546_2124	1	1	1	1
Z7546_119	1	1	1	1
Z7542_1983	1	1	1	0
Z7546_389	1	1	1	1
B748_713	1	1	1	1
Z7574_298	1	1	1	1
Z7574_1517	1	1	1	1
Z7547_1088	1	1	1	0
Z7574_444	1	1	1	1
Z7542_624	1	1	1	0
Z7542_2	1	1	1	0
Z7546_65	1	1	1	0
Z7547_1525	1	1	1	1
Z7574_1252	1	1	1	1
Z7546_574	1	1	1	1
S11_1433	1	1	1	1
Z7547_728	1	1	1	0
Z7546_1736	1	1	1	1
Z7542_1059	1	1	1	0
Z7546_970	1	1	1	0
BBH18_1814	1	1	1	0
Z7547_303	1	1	1	1
Z7547_386	1	1	1	0
Z7574_815	1	1	1	1
Z7546_1903	1	1	1	0
Z7574_2302	0	0	0	1
Z7546_2114	1	1	1	1
Z7547_694	1	1	1	1
Z7542_1552	1	1	1	1
Z7546_1376	1	1	1	1
Z7547_606	1	1	1	1
Z7547_108	1	1	1	1
Z7546_2002	1	1	1	1
Z7542_1617	1	1	1	1
Z7542_952	1	1	1	0
Z7574_2113	0	0	0	1
Z7546_673	1	1	1	1
Z7546_1056	1	1	1	1
Z7542_689	1	1	1	1
Z7547_793	1	1	1	0
S11_1521	1	1	1	1
Z7542_104	1	1	1	1
Z7542_1944	1	1	1	1
Z7574_2283	1	1	1	1
Z7574_2188	1	1	1	1
Z7547_332	1	1	1	1
Z7546_637	1	1	1	1
Z7542_1052	1	1	1	1
MX1_553	1	1	1	1
Z7546_667	1	1	1	1
S11_327	1	1	1	1
Z7574_882	1	1	1	1
Z7574_1112	1	1	1	1
Z7574_201	1	1	1	1
Z7546_1341	1	1	1	1
Z7574_1692	1	1	1	1
Z7574_1896	1	1	1	1
Z7542_464	1	1	1	1
Z7542_1329	1	1	1	1
Z7547_393	1	1	1	0
B749_34	1	1	1	1
Z7574_899	1	1	1	1
Z7547_1877	1	1	1	1
Z7546_57	1	1	1	0
Z7542_1845	1	1	1	1
Z7547_515	1	1	1	0
Z7542_1834	1	1	1	1
BBH18_1350	1	1	1	1
Z7542_2066	1	1	1	1
Z7574_844	1	1	1	1
Z7546_1036	1	1	1	1
Z7546_1364	1	1	1	1
Z7547_214	1	1	1	1
Z7547_678	1	1	1	1
B748_702	1	1	1	1
Z7574_580	0	0	0	1
Z7574_2225	1	1	1	1
B748_1395	0	0	0	0
Z7574_2014	1	1	1	1
Z7574_1668	1	1	1	1
Z7547_631	1	1	1	1
Z7574_1385	0	0	0	1
Z7546_1637	1	1	1	1
Z7542_959	1	1	1	0
Z7547_1805	1	1	1	1
Z7546_1771	1	1	1	1
B748_1914	0	0	0	0
S11_742	0	0	0	0
Z7547_164	1	1	1	1
Z7547_398	1	1	1	0
Z7542_1714	1	1	1	0
Z7542_42	1	1	1	1
Z7546_1288	1	1	1	1
Z7542_657	1	0	1	1
B750_422	1	1	1	1
Z7547_1333	1	1	1	1
S11_1136	1	1	1	1
Z7547_197	1	1	1	1
Z7547_1292	1	1	1	1
Z7542_925	1	1	1	1
Z7542_647	1	1	1	1
Z7547_780	1	1	1	1
Z7542_1973	1	1	1	1
Z7542_980	1	1	1	1
Z7574_1108	1	0	1	1
Z7546_1801	1	1	1	1
Z7574_2194	1	0	1	1
Z7574_90	1	1	1	1
Z7546_2075	1	1	1	1
MX1_1558	1	1	1	1
Z7574_1040	1	1	1	1
Z7574_2111	0	0	0	1
Z7574_1398	0	0	0	1
Z7542_620	1	1	1	0
Z7547_543	1	1	1	1
Z7542_1095	1	1	1	1
Z7547_1240	1	1	1	1
Z7547_525	1	1	1	1
Z7547_241	1	1	1	1
Z7574_2168	1	1	1	1
Z7546_141	1	1	1	1
Z7546_1232	1	1	1	0
Z7542_977	1	1	1	1
Z7547_1299	1	1	1	0
Z7542_917	1	1	1	1
Z7574_1588	1	1	1	1
Z7542_1221	1	1	1	0
Z7574_1303	0	0	0	1
Z7574_1975	1	1	1	1
Z7546_342	1	1	1	1
Z7542_400	1	0	1	1
Z7546_1085	1	1	1	1
Z7574_26	1	1	1	1
Z7574_1676	1	1	1	1
Z7574_1362	0	0	0	1
Z7546_1537	1	1	1	1
Z7542_103	1	1	1	1
Z7542_1706	1	1	1	1
S11_1267	1	1	1	1
Z7574_507	1	1	1	1
Z7547_1950	1	1	1	1
B749_49	1	1	1	1
Z7574_733	0	0	0	1
Z7546_536	1	1	1	1
Z7546_1279	1	1	1	0
Z7542_844	1	1	1	0
Z7574_1955	1	1	1	1
Z7547_647	1	1	1	1
Z7542_1139	1	1	1	1
Z7547_2185	1	1	1	1
Z7547_730	1	1	1	1
Z7547_976	1	1	1	1
Z7574_192	1	1	1	1
Z7547_248	1	1	1	1
Z7542_784	1	1	1	1
Z7547_1069	1	1	1	1
Z7574_643	0	0	0	1
Z7574_1171	1	1	1	1
Z7547_2236	1	1	1	1
Z7546_1718	1	1	1	0
Z7546_1340	1	1	1	1
Z7542_1183	1	1	1	1
Z7542_96	1	1	1	1
B750_1505	0	0	0	0
Z7546_2166	1	1	1	1
B750_615	0	0	0	0
Z7574_2265	0	0	0	1
Z7547_463	1	1	1	0
Z7547_1949	1	1	1	1
Z7546_1342	1	1	1	1
Z7546_1153	1	1	1	1
Z7547_520	1	1	1	1
Z7547_732	1	1	1	1
Z7546_273	1	1	1	1
Z7546_1440	1	1	1	1
Z7547_246	1	1	1	1
Z7547_2281	1	1	1	0
Z7542_868	1	1	1	0
Z7547_1068	1	1	1	1
Z7546_1188	1	1	1	0
Z7542_1990	1	1	1	0
Z7574_710	0	0	0	1
B749_835	0	0	0	0
Z7546_1389	1	1	1	1
Z7547_1625	1	1	1	1
Z7542_1032	1	1	1	0
Z7542_1701	1	1	1	1
Z7574_1397	0	0	0	1
MX1_823	0	1	1	1
BBH18_575	0	0	0	0
Z7547_25	1	1	1	1
Z7546_1613	1	1	1	1
Z7574_1996	1	1	1	1
B750_1263	1	1	1	1
Z7574_109	1	1	1	1
Z7542_1719	1	1	1	0
Z7574_1364	0	0	0	1
S11_472	1	1	1	0
Z7542_1255	1	1	1	1
Z7547_1268	1	1	1	1
RH4_906	0	1	1	0
Z7547_13	1	1	1	1
Z7547_906	1	1	1	1
B748_167	1	1	1	1
B750_214	1	1	1	1
B750_496	1	1	1	1
Z7574_321	1	1	1	1
Z7574_2286	1	1	1	1
Z7574_525	1	1	1	1
Z7542_806	1	1	1	1
Z7547_17	1	1	1	1
Z7546_66	1	1	1	0
Z7574_2155	1	1	1	1
Z7542_625	1	1	1	0
Z7546_4	1	1	1	0
B748_939	0	0	0	1
Z7574_737	0	0	0	1
Z7574_872	1	1	1	1
Z7546_2006	1	1	1	1
Z7542_1370	1	1	1	1
Z7574_259	1	1	1	1
Z7547_688	1	1	1	1
Z7574_1137	1	1	1	1
S11_737	1	1	1	1
Z7546_927	1	1	1	1
MX1_1619	1	1	1	1
Z7547_1661	1	1	1	1
Z7547_1799	1	1	1	1
Z7547_1840	1	1	1	0
Z7542_1559	1	1	1	1
Z7574_188	1	0	1	1
Z7547_204	1	1	1	1
Z7547_1551	1	1	1	0
Z7574_1377	0	0	0	1
MX1_63	1	1	1	1
B749_288	1	1	1	1
Z7546_28	1	1	1	1
Z7546_1169	1	1	1	1
Z7574_319	1	1	1	1
Z7574_111	1	1	1	1
Z7547_710	1	1	1	1
Z7546_182	1	1	1	1
B749_1605	0	0	0	0
Z7574_57	1	1	1	1
Z7574_248	1	1	1	1
Z7546_1833	1	1	1	1
Z7574_1898	1	1	1	1
Z7574_2231	1	1	1	1
Z7574_1824	1	1	1	1
Z7546_522	1	1	1	1
Z7574_759	1	1	1	1
Z7546_585	1	1	1	0
Z7542_1577	1	1	1	1
Z7574_1956	1	1	1	1
Z7542_1403	1	1	1	1
Z7547_1139	1	1	1	1
Z7546_2042	1	1	1	1
Z7546_343	1	1	1	1
Z7574_191	1	1	1	1
Z7542_1555	1	1	1	1
Z7574_1359	0	0	0	1
Z7546_1010	1	1	1	1
Z7547_1065	1	1	1	1
Z7574_1519	1	1	1	1
Z7546_1158	1	1	1	1
Z7574_449	1	1	1	1
Z7546_336	1	1	1	1
Z7547_1019	1	1	1	1
Z7542_820	1	1	1	1
Z7574_638	0	0	0	1
Z7542_660	1	1	1	1
Z7547_1142	1	1	1	1
Z7546_669	1	1	1	1
Z7546_1618	1	1	1	0
Z7546_762	1	1	1	0
Z7547_377	1	1	1	0
Z7547_1407	1	1	1	1
Z7542_1050	1	1	1	1
Z7547_298	1	1	1	1
Z7574_326	1	1	1	1
MX1_1422	1	1	1	1
MX1_1952	1	1	1	1
MX1_636	1	1	1	1
Z7542_102	1	1	1	0
Z7542_1841	1	1	1	1
Z7574_1226	1	1	1	1
Z7547_1211	1	1	1	1
Z7546_1119	1	1	1	1
Z7542_1011	1	1	1	1
Z7547_1365	1	1	1	1
Z7547_2119	1	1	1	1
MX1_1008	1	1	1	1
Z7546_1544	1	1	1	1
B748_433	0	0	0	0
Z7547_1649	1	1	1	1
Z7547_702	1	1	1	1
Z7546_651	1	1	1	1
Z7542_1698	1	1	1	1
Z7547_1474	1	1	1	1
Z7542_2002	1	1	1	1
Z7546_1955	1	1	1	1
Z7542_1651	1	1	1	1
Z7574_1919	1	1	1	1
Z7542_1149	1	1	1	1
Z7542_1851	1	1	1	0
Z7574_1006	1	1	1	1
Z7574_567	1	1	1	1
Z7542_819	1	1	1	1
Z7547_1547	1	1	1	1
Z7546_1570	1	1	1	1
Z7542_1977	1	1	1	1
Z7542_626	1	1	1	0
Z7542_1340	1	1	1	1
Z7574_2187	1	1	1	1
Z7547_300	1	1	1	1
Z7547_2223	1	1	1	1
Z7546_825	1	1	1	1
BBH18_571	0	0	0	0
S11_419	1	1	1	1
Z7546_1050	1	1	1	1
Z7546_390	1	1	1	1
Z7542_406	1	1	1	1
Z7542_1709	1	1	1	1
Z7546_1807	1	1	1	1
Z7547_797	1	1	1	0
Z7547_161	1	1	1	0
Z7546_1076	1	1	1	1
MX1_646	1	1	1	1
Z7542_24	1	1	1	1
MX1_1812	1	1	1	1
Z7574_1953	1	0	1	1
Z7547_1297	1	1	1	0
Z7547_2008	1	1	1	1
B749_1324	1	1	1	1
Z7574_1208	1	1	1	1
Z7547_334	1	1	1	0
Z7546_1999	1	1	1	1
Z7547_1947	1	1	1	1
Z7546_185	1	1	1	1
Z7574_1057	1	1	1	1
Z7574_1762	1	1	1	1
Z7547_731	1	1	1	1
Z7542_1054	1	1	1	1
Z7542_1244	1	1	1	1
Z7546_1577	1	1	1	1
MX1_857	0	0	0	0
Z7547_1067	1	1	1	1
Z7547_711	1	1	1	1
Z7542_1535	1	1	1	1
Z7547_649	1	1	1	1
Z7574_331	1	1	1	1
B748_1393	0	0	0	0
Z7547_456	1	1	1	0
Z7542_1170	1	1	1	1
Z7574_204	1	1	1	1
Z7542_1847	1	1	1	1
B748_765	0	0	0	0
Z7574_623	1	1	1	1
Z7542_390	1	1	1	1
Z7542_1531	1	1	1	1
